0,0,0,0,0,0,0,0,0,0,0,0,0,0,18759.52231,1974.686559,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18265.85067,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3455.701479,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1172.470145,57265.91022,25177.25363,0,0,0,0,4504.753713
0,0,0,0,0,0,123.41791,1481.014919,0,0,0,0,0,0,96759.6414,0,0,9873.432796,0,0,29373.46257
0,0,0,0,0,0,0,0,0,0,0,0,0,0,987.3432796,19253.19395,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2468.358199,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1481.014919,0,0,0,0,0,185.1268649,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16291.16411,0,0,0,0,0,308.5447749
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44430.44758,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.6716398,0,0,0,0,0,246.8358199
0,0,0,0,0,0,0,0,0,0,0,0,0,0,13822.80591,8392.417877,0,493.6716398,0,0,0
0,0,1481.014919,6417.731318,0,0,0,6417.731318,0,0,58253.2535,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,92810.26828,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15303.82083,0,0,0
987.3432796,0,493.6716398,0,0,0,0,0,0,0,493.6716398,0,0,0,4936.716398,0,0,5924.059678,0,0,0
0,0,0,0,0,0,0,1974.686559,0,0,493.6716398,0,0,0,8392.417877,0,0,28139.28347,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3949.373118,0,0,0
0,0,0,0,0,0,0,2468.358199,0,0,493.6716398,0,0,0,0,0,0,0,0,0,0
28632.95511,0,0,4936.716398,0,0,246.8358199,0,0,0,5430.388038,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974.686559,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2962.029839,0,0,0,0,0,0
0,0,0,0,0,0,0,987.3432796,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,123.41791,0,0,0,0,0,0,0,3949.373118,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.6716398,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10860.77608,0,0,9873.432796,0,0,0
0,0,0,493.6716398,0,0,0,0,0,0,493.6716398,0,0,0,0,0,0,10367.10444,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481.014919,0,0,0
0,0,0,0,0,0,0,0,0,0,26658.26855,0,0,0,493.6716398,0,0,6417.731318,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2962.029839,0,0,4443.044758,0,0,0
0,0,0,0,0,0,0,493.6716398,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17772.17903,0,0,15797.49247,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481.014919,0,0,6911.402957,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,26164.59691,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5924.059678,0,0,987.3432796,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,69114.02957,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974.686559,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,14316.47755,493.6716398,0,987.3432796,0,0,0
0,0,0,0,0,0,0,493.6716398,0,0,0,0,0,0,49367.16398,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.6716398,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41468.41774,95278.62648,0,0,0,0,0
0,0,0,0,0,0,0,493.6716398,0,0,0,0,0,0,25177.25363,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.6716398,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16291.16411,0,0,2468.358199,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5430.388038,493.6716398,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,15303.82083,64670.98481,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17772.17903,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17772.17903,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.6716398,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481.014919,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5430.388038,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3455.701479,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2962.029839,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,29126.62675,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4443.044758,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,60227.94006,11354.44772,0,1481.014919,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,115519.1637,0,0,26164.59691,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974.686559,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481.014919,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,987.3432796,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9379.761156,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481.014919,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,14810.14919,0,0,1974.686559,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8392.417877,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,65164.65645,0,0,25177.25363,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8392.417877,0,0,30113.97003,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3949.373118,0,0,7898.746237,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,49860.83562,0,0,5430.388038,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2962.029839,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3949.373118,0,0,6417.731318,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,987.3432796,0,0,1481.014919,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20734.20887,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481.014919,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974.686559,0,0,14316.47755,0,0,0
